CAS,Compound,log10_lit,log10_pred,fold_error,in_pilot,SHAP_log10_MW,SHAP_logP,SHAP_logP^2,SHAP_log10_Fup,SHAP_sqrt_Fup,SHAP_MW*logP,SHAP_MW*Fup,SHAP_logP*Fup,SHAP_MW,MW,logP,Fup,Clint
59756-60-4,Fluridone ,0.7478000908643689,1.1555465693997438,2.557092736112495,True,-0.009294518809595503,0.05565018456026519,0.05783026885308247,-0.022523879001129097,-0.009450075682882527,-0.03533701420203646,-0.16067900454800085,0.014158545272093762,-0.0039002009234493833,329.3,3.046,0.1378,5.594
599-79-1,Sulfasalazine,0.7127338590699519,1.1871895412586726,2.9816432690282637,True,-0.056021088924605444,-0.04198728949157053,0.002161111424424919,0.02047608636474748,-0.005877173693243452,-0.05705036334042433,0.16404496273520705,-0.03014584318663645,-0.07750312451062161,398.4,2.425,0.004,5.16
60-09-3,4-aminoazobenzene,1.1959273135972246,1.6254792135208194,2.688759141312584,True,0.058549389297792145,0.07965199036913077,0.05683598597386698,-0.00249581090933423,-0.00029144134704063725,-0.02987793774371984,0.18499650739911763,-0.021043911647274583,0.030062178246886714,197.2,3.409,0.0171,15.7
606-20-2,"""2,6-dinitrotoluene""",1.5395904205339157,1.2809280336804858,1.8141048602014167,True,0.09088705168860296,-0.017421002271804948,0.018552257644143175,-0.0024768083864179923,-0.006836791283876388,-0.01174916110080011,-0.0715786734753534,-0.0038174330166434963,0.016276330001240825,182.1,2.098,0.131,34.64
63-05-8,Androstenedione,1.4136517520636995,1.188534255323786,1.6792582736861792,True,-0.009308133120414931,0.040668975557509514,0.07311308260178816,-0.022523879001129097,-0.009450075682882527,-0.03014718042484412,-0.15849831404903733,0.03227133643359676,0.003316179127803928,286.4,2.752,0.1744,25.92
6344-67-8,3-hydroxyfluorene,1.3130442330820227,1.4980389221810368,1.5310687384319552,True,0.03748679730665439,0.07710563297228924,0.05683598597386698,-0.002090596547235709,0.0006715979176271532,-0.027331580346878305,0.17944432164555454,-0.015491725893711492,-0.07768377472852457,182.2,3.189,0.02488,20.56
732-11-6,Phosmet,1.3769599891100663,1.2675603282777146,1.2864699933440522,True,-0.006279549990829466,0.03631959642154584,0.0664164644708339,0.0007062042192195032,-0.0011767251345701627,-0.030638745389014427,-0.05067232243252971,-0.014863933239711836,-0.0013429245286247472,317.3,2.781,0.0477,23.82
75330-75-5,Lovastatin,1.3404639451856346,1.6104906207415977,1.8622015146649484,True,-0.06755949644594915,0.08223274557731096,0.047418571826332696,0.003346655098912633,0.00045046881761815746,0.16824450790723058,0.1751948047840811,-0.011856041212170305,-0.05607385949316356,404.5,4.258,0.01429,21.9
77-09-8,Phenolphthalein,1.6757875039082792,1.3027052131741093,2.3609255423199125,True,-0.004548999413885183,0.013687129684237135,0.057504220976068415,-0.00844461365912147,-0.0011767251345701627,-0.030638745389014427,0.02204826433349154,-0.014863933239711836,4.635113521971805e-05,318.3,2.89,0.03116,47.4
77-40-7,Bisphenol b,1.552193517425781,1.540543053702096,1.0271892454192562,True,-0.004042859158000714,0.08831790285054411,0.05476468597576044,-0.002991877679779649,-0.0011767251345701627,-0.03014718042484412,0.18409293824189052,-0.021599777650926973,0.004233682800627748,242.3,3.765,0.01823,35.66
789-02-6,"""o,p'-ddt""",1.1847198151502714,1.5748360894184943,2.4553662063162838,True,-0.015477070651071548,-0.08599245985257048,-0.030760632789091007,0.028295000032891128,0.0005914237532301944,0.10948275469541344,0.28952162645697876,0.011222608563374648,-0.001139424672056526,354.5,6.923,1e-06,15.3
79902-63-9,Simvastatin,1.3856241454314828,1.2868003906245715,1.2555203455882888,True,-0.15033333455497483,-0.0040968827736329715,-0.01188980883234962,0.02373094489551242,-0.004550350562810952,0.12424555824216754,0.13048836229641816,-0.030516033049306078,-0.059370328917846736,418.6,4.677,0.00398,24.3
80-46-6,4-(2-methylbutan-2-yl)phenol,1.3214119979740055,1.705493768863516,2.4214849317299043,True,0.09316447978041045,0.0886828450757336,0.05573929901960117,0.02124063229665367,-0.0008587766555779375,-0.02384198901494067,0.17034224558152633,-0.02986824489655773,0.061801013795272586,164.2,3.491,0.005,20.96
838-88-0,"""4,4'-methylene bis(2-methylaniline)""",0.6004283257321311,0.9310641207351547,2.1410942985177988,True,-0.012218841975038579,-0.018490892586538257,0.01209940358512765,-0.02015724072460109,-0.009450075682882527,-0.03490871368887373,-0.2913389925631164,0.0396244059259179,-0.0031871954362346563,226.3,2.182,0.2257,3.984
85532-75-8,Pk 11195,1.6244986732761872,1.5741748476538926,1.1228553836945454,True,-0.007261752450589327,-0.036269277121914516,-0.022312586468712817,0.0036236179246884764,-0.0009062032163559525,0.20588613026637947,0.16928273733084737,-0.006303855458607215,-0.0006562270332378776,352.9,4.793,0.01614,42.12
86-30-6,N-nitrosodiphenylamine,0.9185021396361738,1.5062608032889184,3.8704250660737745,True,0.057911002814179956,0.07298969586155823,0.05770826293808769,0.0012022709896649213,-0.00029144134704063725,-0.027331580346878305,0.05997845046755993,-0.014217891918022441,0.029219769948414152,198.2,3.13,0.04368,8.288
86386-73-4,Fluconazole ,0.2631624649622167,0.8124899748905549,3.542643980575656,True,0.012218907220174172,-0.14097146572137434,-0.09736513394444557,-0.01885876636930264,-0.007039921023856562,0.003159167555644984,-0.1668309524257696,-0.03533017097108957,-0.005583953310819949,306.3,0.5014,0.7109,1.832
87-62-7,"""2,6-dimethylaniline""",0.9523564773237907,1.112342035235489,1.4453917046926277,True,0.1046613537633054,0.0020645641618688352,0.0004374971293718005,-0.016085464632637034,-0.004206969944311922,0.02274084392606089,-0.2818218428789473,-0.046053331796250416,0.061513121625633035,121.2,1.839,0.4311,8.96
87-86-5,Pentachlorophenol,0.9427519204298137,1.0761587060464164,1.359586318448325,True,-0.007007392311495907,-0.09227744207907954,-0.05410277877415722,0.008661853088000899,0.008623757631057822,-0.02790458796279502,-0.023063914767089196,-0.006013177451340096,0.00015012479191953425,266.3,5.119,0.05441,8.764
88-06-2,"""2,4,6-trichlorophenol""",1.2732559834517505,1.6298347842003915,2.2728920037235265,True,0.053162511089929906,0.09072030634089617,0.05624205348146518,-0.00249581090933423,-0.0013477425592589255,-0.02987793774371984,0.1860993360231984,-0.021033898841114645,0.029273703436935142,197.4,3.691,0.01512,18.76
91-22-5,Quinoline,1.5865985556783981,1.4393889398335422,1.403490947692711,True,0.1214485581439198,-0.0135189338389562,0.02357977570853707,-0.016085464632637034,-0.007853596953179484,0.02339686738898286,-0.05856900925813834,0.03504410148492499,0.0628543779086934,129.2,2.031,0.2036,38.6
91-53-2,Ethoxyquin,1.1807278477445067,1.5361731720769796,2.2669676584311036,True,0.008918537964845843,0.0782225015259684,0.05590064122538431,-0.002991877679779649,0.005941314983806032,-0.03349677042089898,0.1738546129273389,-0.021444108511519844,0.0021760561804397057,217.3,3.106,0.01069,15.16
91-59-8,2-naphthylamine,1.2671952031459672,1.4332084100490101,1.4655924089698928,True,0.12732342787284226,-0.01677243723340887,0.019499211237815256,0.000642513866724971,-0.0023335655333337284,0.013906443395609137,-0.03418917943017438,-0.007589715170112333,0.06362944716165239,143.2,2.281,0.1099,18.5
92-87-5,Benzidine,0.8395408929689688,1.0326611559443215,1.5599844272540067,True,0.031561636339416776,-0.017421002271804948,-0.04257044861343753,-0.004240532639384163,-0.0031901642750088257,0.009422741783715698,-0.1193241635109273,-0.008612616012917204,-0.08205655873672636,184.2,1.34,0.1977,6.91
94-13-3,Propylparaben,1.579795025268589,1.5043770877196327,1.1896465173395574,True,0.09192692029910175,0.0742747661670718,0.10267334169601337,0.0016074853517634425,0.0006715979176271532,-0.02542079924391578,-0.04968761847297082,-0.009634405738991091,0.048873535862537495,180.2,3.036,0.07639,38.0
94-26-8,Butylparaben,1.59440360098501,1.6298347842003915,1.08500361013351,True,0.05219947182526212,0.08966400512867786,0.05624205348146518,-0.002090596547235709,0.0006715979176271532,-0.02987793774371984,0.1860993360231984,-0.021033898841114645,0.028868489074836624,194.2,3.565,0.0191,39.3
94-28-0,Tri(ethylene glycol) bis(2-ethylhexanoate),1.3545117997442728,1.433682680414068,1.199971359744414,True,-0.04205855669869738,0.09413580228838588,0.053619927878110527,0.018109448088219477,-0.005508505619517334,-0.03152313912721587,0.16935482757632986,-0.031121511195773374,-0.06041787665716828,402.6,3.6,0.005,22.62
95-48-7,2-methylphenol,1.4390325321204125,1.2964098181100778,1.3887456577061272,True,0.07386251795216689,-0.00997714607333743,0.02494165340767017,-0.016085464632637034,-0.007853596953179484,0.02339686738898286,-0.14974789663797738,0.028277110349446206,0.06050350942754748,108.1,1.951,0.38,27.48
95-95-4,"""2,4,5-trichlorophenol""",1.418980381245036,1.640729941893534,1.6662860584007797,True,0.05315169110627931,0.09072030634089617,0.05624205348146518,0.020835417934555147,-0.0015699715977514556,-0.028880837535878195,0.18168109810363536,-0.030980743647898743,0.030438663826837013,197.4,3.722,0.005322,26.24
97-53-0,Eugenol,2.0153639474206613,1.3597233791931953,4.525229068586818,True,0.09824580352669311,-0.017421002271804948,0.022806673159778166,-0.019255959592057153,-0.007853596953179484,-0.004362779421428351,-0.09992645971569591,0.042753151044495265,0.07564528553499936,164.2,2.272,0.1922,103.6
97-54-1,Isoeugenol,1.8560095043100764,1.7489949689146256,1.2794241244676288,True,0.09855135798827272,0.08211125969534343,0.1015638376408895,0.02124063229665367,-0.0008587766555779375,-0.02384198901494067,0.1684251521800833,-0.029878257702717667,0.06258948860522416,164.2,3.035,0.005,71.78
98-54-4,4-tert-butylphenol,1.4281509987444454,1.5194850766462025,1.2340537551680713,True,0.13968022653238954,0.07532338483059574,0.05443682555031188,-0.001724124409803032,0.00041975359513288213,-0.023645043480806878,-0.03799249162739945,-0.04471359176581087,0.08860787354019731,150.2,3.31,0.1052,26.8
98-95-3,Nitrobenzene,0.9121688960596269,1.3196110763789524,2.5553016790055785,True,0.10815089646265783,-0.01164559700047564,0.0007607777502106276,-0.016085464632637034,-0.004206969944311922,0.025775806013457546,-0.14202086812642412,0.028277110349446206,0.061513121625633035,123.1,1.851,0.3844,8.168
99-08-1,3-nitrotoluene,1.2258518108181569,1.4332084100490101,1.611968679528684,True,0.12566618439736327,-0.013803397495094818,0.017859355195180362,0.003974123628291443,0.00041975359513288213,0.00824526799681043,-0.030212918228669273,-0.010548206997220257,0.06251598407582068,137.1,2.449,0.07728,16.82
99-59-2,2-methoxy-5-nitroaniline,1.0803017267939117,1.140651148792083,1.1490777676378074,True,0.09542615651031057,-0.009044925233653944,-0.03670045869398466,-0.016557249665540848,-0.004206969944311922,0.011915232907811692,-0.2866724142672477,0.04175422776230497,0.07564528553499936,168.2,1.471,0.3359,12.03
99-71-8,4-(butan-2-yl)phenol,1.2794616092576732,1.622999462411517,2.2056563732621175,True,0.13724457729540845,0.05873941426264836,0.057031305564742014,0.0016074853517634425,0.00041975359513288213,-0.021052340667271175,0.052409849120617635,-0.011590184229823849,0.0790973382369039,150.2,3.083,0.0608,19.03
99-76-3,Methylparaben,2.0314125041815028,1.6022101756081966,2.68659578205327,True,0.2505522612101925,-0.021121816369372517,0.014676893211510635,0.0071446185877115645,0.00041975359513288213,0.006321690313920808,-0.030212918228669273,-0.010548206997220257,0.11588563640359478,152.1,1.958,0.07056,107.5
99-99-0,4-nitrotoluene,1.2860296005081902,1.5138489127001067,1.6897377715785438,True,0.12323053516038215,-0.011981456281258518,0.019911812452388426,0.003974123628291443,0.00041975359513288213,0.00824526799681043,0.058130254719285734,-0.010179091224848428,0.05300544877252726,137.1,2.371,0.0679,19.32
33286-22-5,Diltiazem hydrochloride,1.3707165885395456,0.6952640207395915,4.736445754631523,True,-0.08397652848867004,-0.035575841377999205,-0.022927975438085512,-0.019440204753201754,-0.0034886215833344783,-0.04614817850233047,-0.2956792990653541,-0.0003299417967024102,-0.06626165213612449,451.0,1.746,0.22,23.48
50-02-2,Dexamethasone,0.25333800532610634,0.741394931829063,3.0765000501463065,True,-0.05154706927850177,-0.03311431886082017,-0.022927975438085512,-0.019440204753201754,-0.0034886215833344783,-0.052551204527159764,-0.3255712006483539,0.0380400223479321,-0.057096759310806204,392.5,1.92,0.32,1.791
15307-86-5,Diclofenac,1.8157171782964936,1.614871007743985,1.5879841764118703,True,-0.0034848218033521933,0.0831031617525008,0.07720088947901807,0.03174487598764611,-0.002086587311554866,-0.021697025203128707,0.186623238556209,-0.0112386828667648,0.005613695272016894,296.2,4.52,0.005,65.42
15687-27-1,Ibuprofen,1.005223424858136,1.588768909205071,3.83305882528324,True,0.05424792853484847,0.08700718961113343,0.05624205348146518,-0.002991877679779649,0.006479989425006092,-0.04373011094742821,0.17786608240702656,-0.021033898841114645,0.0055892893325193635,206.3,3.735,0.01,10.12
64-77-7,Tolbutamide,0.12221587827282664,1.1196332643977946,9.940709583438782,True,-0.0059905967303346954,-0.036850121493387226,0.005402785454173386,-0.00607797538259347,-0.0011767251345701627,-0.04374862487904519,-0.045855833621492155,-0.014167205684909749,-0.0009947020114419278,270.4,2.339,0.04,1.324
22204-53-1,Naproxen,1.422934381307001,1.5850308958283725,1.452434360421691,True,-0.00209497766906852,0.07478009877550978,0.05496734577055011,0.02033935116410973,-0.0024552553852809833,-0.03249967021305734,0.17903345642364507,0.021788914631023948,0.002079368449546113,230.3,3.18,0.002,26.48
29122-68-7,Atenolol,0.2981978671098151,0.5178601649487319,1.6582969342352885,True,0.02743074160326776,-0.24970718187454702,-0.20493158583114246,-0.05312056949168546,-0.006274959677047735,0.0019643137760233216,-0.2482988719294893,-0.040740985827776785,0.022447000319735726,266.3,0.1596,0.94,1.986
15307-79-6,Diclofenac sodium,1.5892904027213222,1.484043894053631,1.2742261356997846,True,0.0006089720295559867,-0.023771852189006727,0.03986073731390329,0.02540469936715404,0.001191371623586582,0.006864100716779426,0.17460857208779007,-0.008297490937626564,-0.0015174798398998061,318.1,0.7004,0.004131,38.84
36505-84-7,Buspirone,0.8842854623396753,1.0112651235569914,1.3396139494540389,True,-0.04890323472713231,-0.029547616171382695,0.011503580293531317,0.0030728424957475026,-0.0011767251345701627,-0.0480242032038554,-0.08731903520417392,-0.021922970890987326,-0.03550977778158176,385.5,2.629,0.05,7.66
51384-51-1,Metoprolol,0.7946274446645081,0.891015699967278,1.2484991623344022,True,-0.0009972517719994524,-0.02605196764699586,-0.09718896564212756,-0.05148454987015412,-0.005827397619343553,-0.03595614908799073,-0.17377968737472504,0.01943647379250031,-0.006227068693280461,267.4,1.881,0.883,6.231
60-80-0,Antipyrine,-0.2948207551263237,0.24685035462469762,3.480736198195702,True,0.013407186951410858,-0.33107315672986953,-0.1668757971885384,-0.10324308879109632,-0.034170817243853464,0.00701820426674615,-0.23947891785344308,-0.03993421231128944,-0.12789131035676338,188.2,0.3107,0.97,0.5062
62-44-2,Phenacetin,0.9706722426897193,0.9716727249607899,1.002306351108594,True,0.08196382868709456,-0.0018375042709799223,-0.0416455969518602,-0.021582945256200532,-0.004206969944311922,0.008383269712893987,-0.3286402381869389,-0.047542508647552835,0.057689125937251895,179.2,1.58,0.6,9.346
58-55-9,Theophylline,-0.10801676914803304,0.3874019459305519,3.1290947583294115,True,0.04243798624509476,-0.3092305177419673,-0.2103515129546294,-0.013039758491730499,-0.015605709889973408,-0.0012947416276801193,-0.3910152021211873,-0.004025173361673775,0.02043431199290509,180.2,-0.02058,0.61,0.7788
604-75-1,Oxazepam,0.5148132949992854,1.1196332643977946,4.025501283024568,True,-0.006279549990829466,-0.036850121493387226,0.005402785454173386,-0.00607797538259347,-0.0011767251345701627,-0.04374862487904519,-0.045855833621492155,-0.013878252424414983,-0.0009947020114419278,286.7,2.239,0.04,3.271
83-43-2,Methylprednisolone,0.7366354976868213,0.7652780985248511,1.068175470981452,True,-0.024721464533739163,-0.024727342838879385,-0.02206545612098382,-0.02015724072460109,-0.005803448674014967,-0.04995033832416572,-0.33062286431761156,-0.0003299417967024102,-0.025436068025844884,374.5,1.721,0.23,5.452
50-24-8,Prednisolone,0.766561552637531,0.7515741962293488,1.03511203107997,True,-0.014912077901682034,-0.02037746892278418,-0.05862393170014457,-0.02015724072460109,-0.005803448674014967,-0.038793276140957005,-0.3512033843130968,-0.00016775170970431441,-0.007479487565060358,360.4,1.62,0.25,5.841
97322-87-7,Troglitazone,1.3394713170292836,1.4360231722035597,1.2489695638417744,True,-0.13889940007317214,0.0938916952830399,0.047787833128492004,0.02373094489551242,-0.005508505619517334,0.0866983848225182,0.14469032266075546,-0.00925528307697285,-0.07620508369849043,441.5,4.36,0.000941,21.85
59865-13-3,Cyclosporin a,0.9340942683554804,1.0817131060384457,1.4048140357011174,True,-0.21962240475745196,0.0067124032117036525,0.07016848608276673,0.01824571037670626,-0.0010552110194401094,-0.13098281275765072,0.11959890281943332,0.062395070402589105,-0.11283930220160616,1203.0,2.92,1e-06,8.591
73590-58-6,Omeprazole,0.5148132949992854,0.8472078915000144,2.1497828625883146,True,-0.011349265148494162,-0.024124665319272567,0.01209940358512765,-0.00784052369844441,-0.009450075682882527,-0.04554839054028837,-0.3091735099745567,-0.020146015731395826,-0.0063513298711730245,345.4,2.231,0.16,3.271
2078-54-8,Propofol,2.0293878364931768,1.6945986111703735,2.161669153499179,True,0.09035156585987801,0.09072030634089617,0.05797707363253266,-0.002090596547235709,0.007191184367179611,-0.027882447727144898,0.1747047934678836,-0.020057558091216565,0.054592025986205994,178.3,3.791,0.016,107.0
111406-87-2,Zileuton,0.36153897126927903,0.8482773248957076,3.067173572932886,True,0.017064348349453588,-0.26139312735408005,-0.11961821148624387,0.008230666214316354,0.0012573784697843893,0.008685045307118328,-0.04264224157485898,-0.0381889539800168,0.0057901570688407185,236.3,0.1828,0.07,2.298
76-57-3,Codeine,1.3897152524717682,0.7583188191093285,4.279533529544965,True,0.0059131723943074204,-0.021272122711532414,-0.12502282789666078,-0.03323441495868816,-0.11890250774116387,-0.017713720483916773,-0.17444765024727513,-0.047547881873072004,0.021454508745935554,299.4,1.14,1.0,24.53
66357-35-5,Ranitidine,0.12221587827282664,0.4847349021660774,2.3041939070616175,True,0.025423654135905537,-0.2813865021827387,-0.20493158583114246,-0.05312056949168546,-0.00599188328372396,0.002907806625396688,-0.24364336447154367,-0.04039995142890364,0.01678503421311941,314.4,0.2691,0.95,1.324
58-15-1,Aminopyrine,0.6128897692874847,0.7797659683034118,1.4685076018171903,True,0.005043595567763005,-0.019385546375286493,-0.11499804333589785,-0.03673008888830521,-0.11890250774116387,-0.0027956819209792603,-0.17398606552187676,-0.04783683513356677,0.02026487777133048,231.3,0.9955,1.0,4.1
65277-42-1,Ketoconazole,1.7403705856857679,1.2524003678011888,3.0758858760042904,True,-0.10272336300215335,0.08729859334098945,0.0464569027758947,0.007044736997911784,0.0015067700298364455,0.09455058964647116,-0.09020116341633895,-0.006069449040196934,-0.054555513412621125,531.4,4.348,0.062,55.0
321-64-2,Tacrine,3.0000004342942646,2.1381308740418055,7.275612497011262,True,0.0639825689111384,0.08588553323426297,0.08227942845447238,-0.06877215808025418,-0.11387429575382779,-0.026160312495138643,0.0384106593182437,0.8094818560362901,-0.0021946694647777634,198.3,2.707,1.0,1000.0
54-11-5,Nicotine,0.647480773173676,1.1043332231495386,2.863205040789867,True,0.09542615651031057,-0.009044925233653944,-0.03670045869398466,-0.016557249665540848,-0.004206969944311922,0.011915232907811692,-0.3046054672111771,0.02628828768218252,0.07272635291650695,162.2,1.171,0.406,4.44
99-66-1,Valproic acid,-0.3589226866746256,1.4249411838486166,60.79444114143647,True,0.12507335973156014,0.04564096415427018,0.06327601219621312,-0.021622597868585156,-0.007853596953179484,-0.026283116940316483,-0.10606101447785447,0.0441733272326481,0.03950558289246542,144.2,2.748,0.214,0.4366
55-98-1,Busulphan,0.14332712999204633,0.5648902563518249,2.639751992503862,True,0.03125847650582725,-0.3747509914094589,-0.08882407102846962,-0.07130186197394364,-0.10176848043342944,0.092906032484482,-0.1862563239537229,-0.05636480285321299,0.050900015132358645,246.3,-0.5186,1.0,1.39
305-03-3,Chlorambucil,1.6434625467031605,1.3381605293503136,2.019770465503312,True,-0.0024788462058415676,-0.033276779982894286,-0.016750157392276428,0.001629237970491803,0.001413600662079109,-0.03821432817493705,0.18241890334785235,-0.028125823695943505,0.002452458940387897,304.2,1.707,0.01,44.0
56-75-7,Chloramphenicol,-0.1402614338028531,0.7890444789430523,8.497788400967064,True,-0.009949638841878296,-0.01663407216391522,-0.05408770351565276,-0.020629025757504905,-0.005803448674014967,-0.016271863309608454,-0.3512033843130968,0.00025766047997425034,-0.00572630884264482,323.1,1.139,0.34,0.723
85721-33-1,Ciprofloxacin,0.6202401898458314,0.5325553439859693,1.2237278553376194,True,0.025423654135905537,-0.26938281044352497,-0.1795675869991748,-0.01865412995099355,-0.024181121582716493,0.0032497842563128133,-0.24978215369491996,-0.04042758982943256,0.01678503421311941,331.3,0.2801,0.7,4.17
64-86-8,Colchicine,-0.15552282425431863,0.6626446505954482,6.579114956251536,True,-0.06367002071660756,-0.03691495802702401,-0.11148341512336338,-0.02696277349444293,-0.015142616410913011,-0.04373611136076509,-0.18625052750554583,-0.049095915029949755,-0.07319127561733466,399.4,1.3,0.61,0.698
89-25-8,Edaravone,0.30124708863621136,0.9895447279437577,4.878627273171594,True,0.08785576626437067,-0.0018375042709799223,-0.043845642750354956,-0.053782250729352325,-0.010295723051003226,-0.026643620513033275,-0.2987069604785586,-0.0015767763819975874,0.06928517597327273,174.2,1.783,0.89,2.0
50-28-2,Estradiol,1.7551198989199508,1.5746824150302356,1.515086693295969,True,-0.0008990632894421186,0.08474398964846208,0.049703040716669665,0.02033935116410973,0.007695636717836223,-0.038792046898938205,0.18636068340894377,-0.010149714483934905,0.006588274165134702,272.4,3.909,4.95e-06,56.9
98319-26-7,Finasteride,0.653309012938479,1.103491504591134,2.819567471840472,True,-0.021888203206537178,0.012294959651290663,0.04780170116184053,0.0007062042192195032,-0.0011767251345701627,-0.042953073930808675,-0.12472905258966627,-0.01553424502461878,-0.02012232443641139,372.6,3.03,0.095,4.5
29094-61-9,Glipizide,0.20357677497797255,0.9478023476349439,5.549138605103256,True,-0.13477578037090965,-0.046479356338277565,-0.027204767975036636,-0.005360939411194131,0.004784728964977889,-0.04614817850233047,0.0378048893722202,-0.02947167069353706,-0.07443884129236328,445.5,1.91,0.02,1.597
10238-21-8,Glyburide,0.8209235878813175,0.8609034306126536,1.0964273055756248,True,-0.12447925978027223,-0.04830129755211385,-0.029257225232244704,-0.005360939411194131,0.004784728964977889,-0.04614817850233047,-0.05254228134393285,-0.029840786465908896,-0.07704359394572056,494.0,1.786,0.021,6.62
53-86-1,Indomethacin,0.9708580569965023,1.5100578106565155,3.46098529171711,True,-0.008447260863155927,0.0693341907321699,0.044472816606988846,0.002629619127513294,-0.0018643582730623331,-0.028268955169025303,0.18262777880099945,-0.016280693728067612,-0.0032375904592397238,357.8,4.267,0.0103,9.35
54-85-3,Isoniazide,0.04571405894086761,0.15670841361131851,1.291202489354818,True,0.054912289940188,-0.41149241329803865,-0.02722322559115118,-0.11919450635459547,-0.16509749965890091,0.05115959860225963,-0.3896677841012585,-0.040559299405811364,-0.06522101040276736,137.1,-0.6985,1.0,1.11
797-63-7,Levonorgestrel,0.9952402018628155,1.249481638653523,1.7957316482522765,True,-0.0062659356800100355,0.05405732315957353,0.05417843817517488,-0.00844461365912147,-0.0011767251345701627,-0.04113831939035513,-0.05305952098559089,-0.014863933239711836,-0.002897338473261739,312.5,3.067,0.0369,9.89
443-48-1,Metronidazole,0.4772659954248526,0.44678837597929716,1.0726983669056374,True,0.04243798624509476,-0.3092305177419673,-0.24488505530874877,-0.04672368838811595,0.07945209610762571,-0.0018278078583571407,-0.3855097576088856,-0.004758118745949284,0.04874097539720688,171.2,-0.02363,0.96,3.0
84371-65-3,Mifepristone,1.5211511646661284,1.2972899319958766,1.674407777767042,True,-0.14027845639552203,-0.022029382924101525,-0.01865081400344115,0.004340653896087814,0.0014086238743245389,0.13901555140850552,0.13574763840704646,-0.006303855458607215,-0.0650522906898107,429.6,4.814,0.0167,33.2
57-47-6,Physostigmine,0.21510858105309316,0.7895056008350262,3.753159487338364,True,-0.008989341949078071,-0.00942665120124117,-0.0605169676049456,-0.026911332495063552,-0.029798363686375035,-0.03334025487953904,-0.25519390224882393,-0.049182780288021546,-0.006227068693280461,275.4,1.58,0.64,1.64
117-39-5,Quercetin,1.8762236157458223,1.331969501864979,3.5014998645244395,True,-0.0024680262221909765,-0.030589684436243617,-0.05260144654691573,-0.00109702443615546,0.002469901874297397,-0.014803823307447016,0.18051009177278377,-0.020724029142609752,0.002181278428065009,302.2,1.24,0.0176,75.2
50-35-1,Thalidomide,0.6021685513789972,0.6773868303720223,1.1890997258751566,True,0.018975200079401202,-0.18865105862114082,-0.06405809374643603,-0.004937177353619009,-0.006251010731719149,0.009426704475994651,-0.34636884350831726,-0.038722060892845966,0.028880906789310573,258.2,0.3288,0.4,4.0
134308-13-7,Tolcapone,1.3424424210318369,1.5030468634072558,1.4474529055100933,True,-0.002179072961696208,0.04415608994981745,0.06813866752104332,-0.002991877679779649,-0.00223302634678845,-0.036550206449673404,0.18051192694236368,-0.02160979045708691,0.0067118890076607466,273.2,2.798,0.0133,22.0
76-25-5,Triamcinolone acetonide,0.9542907617011269,0.7857309197382895,1.4742116603902433,True,-0.08522610954178345,-0.0324326818454309,0.006140736548493152,-0.019440204753201754,-0.007135248592202034,-0.05450674102181901,-0.2622083997495253,0.03991335918641266,-0.06846605437404846,434.5,2.531,0.2,9.0
125-84-8,Aminoglutethimide,-0.1402614338028531,0.53574443901827,4.742483983216486,True,0.011035154962576461,-0.3328390091651701,-0.0644399924631278,-0.0002540693132502852,-0.014889545814873542,0.22898391662185807,-0.424746385438921,-0.1610153915859792,0.0248174973337627,232.3,-1.471,0.563,0.723
66-81-9,Cycloheximide,0.24079877111733117,0.8824443052450865,4.3817292038152615,True,-0.007962743651986464,-0.013582040370890159,0.0261325256593015,-0.01856207443142774,-0.030245925744079215,0.0036507325198152935,-0.2689660655247096,-0.07607482252988558,-0.001037544562445863,281.4,0.5478,0.629,1.74
84-66-2,Diethylphthalate,1.6283991486237852,1.0738125571329227,3.5858043645023305,True,0.002214862009304911,-0.019216340361637937,0.01209940358512765,-0.02015724072460109,-0.009450075682882527,-0.040569889087672444,-0.14870199535765954,0.030080506840657596,-0.0015789379691097292,222.2,2.444,0.19,42.5
39515-41-8,Fenpropathrin,1.2944882710072565,1.4645733573714432,1.479398201392658,True,-0.017773875904486855,-0.062265398478372515,-0.05311575445328548,0.03407902804913456,-0.00386187084684703,0.14270433545951772,0.15990237786736608,-0.004696481559642317,0.0005087333566639928,349.4,5.698,0.00458,19.7
67614-33-9,Fenvalerate,-0.11520463605101904,0.9137978995697004,10.690611208990504,True,-0.15032251457132423,-0.08830635115986765,-0.08602701301377584,0.03184912497324431,-0.007283789154809499,-0.09596569779213128,0.1259457054813357,-0.009545220179244154,-0.07563860889512189,419.9,6.2,0.005,0.766
389-08-2,Nalidixic_acid,0.041787318971751766,0.7332284109162648,4.914067208726416,True,-0.010147872036117257,-0.007540074864995246,-0.08181652328532528,-0.051187857932279215,-0.011892201780706274,-0.03466707808378603,-0.25473231752342557,-0.07619204727828621,-0.007687880180208433,232.2,1.59,0.749,1.1
57-24-9,Strychnine,0.30124708863621136,0.782159482628701,3.026302899836055,True,-0.009278295209572837,-0.016917244356598526,-0.008975827706627387,-0.02015724072460109,-0.005803448674014967,-0.04727515193061216,-0.32261777134404057,-0.04799779887397072,-0.007910002432655031,334.4,1.929,0.457,2.0
